"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"418",2,3,76,0,-0.35244505,0.84,9.19999999999999,10,0,0,0,3,2,2,0,2
"425",2,3,80,0,-0.31836662,0.64,9.39999999999998,10,0,0,0,2,2,2,0,2
"432",2,3,84,0,-0.28456004,0.48,9.60000000000002,10,0,0,0,2,2,2,0,0
"439",2,3,89,0,-0.24962373,0.37,9.69999999999999,10,0,0,0,2,2,2,0,0
"446",2,3,93,0,-0.21423748,0.27,9.80000000000001,10,0,0,0,2,1,1,0,0
"453",2,3,97,0,-0.17831093,0.2,9.80000000000001,10,0,0,0,2,4,3,0,0
"460",3,4,1,1,-0.1476089,0.15,4.89999999999998,5,0,0,0,2,3,3,0,0
"467",3,4,3,0,-0.1350783,0.11,4.89999999999998,97,0,0,0,2,3,3,0,0
"474",3,4,5,0,-0.13796029,5.41,-4.80000000000001,87,0,0,0,2,3,3,0,0
"481",3,4,8,0,-0.16705628,16.25,-2.69999999999999,87,0,0,0,2,3,3,0,0
"488",3,4,10,0,-0.19658656,27.09,-7.80000000000001,77,0,0,0,2,2,2,0,0
"495",3,4,13,0,-0.22358355,30.14,-0.300000000000011,77,0,0,0,2,2,2,0,0
"502",3,4,15,0,-0.23201671,30,-2.69999999999999,67,0,0,0,1,2,2,0,0
"509",3,4,17,0,-0.23192848,30,4.5,67,0,0,0,1,2,4,0,0
"516",3,4,20,0,-0.21283723,30,2,57,0,0,0,1,4,3,0,0
"523",3,4,22,0,-0.18677996,30,9.39999999999998,57,0,0,0,1,3,3,0,0
"530",3,4,24,0,-0.14002142,30,6.69999999999999,47,0,0,0,1,3,3,0,0
"537",3,4,27,0,-0.0875207,30,14,47,0,0,0,1,3,3,0,0
"544",3,4,29,0,-0.01535262,28.12,11.1,37,0,0,0,1,3,3,0,0
"551",3,4,31,0,0.06001683,21.52,17.1,37,0,0,0,1,2,2,0,0
"558",3,4,34,0,0.14401143,16.72,11.5,27,0,0,0,4,2,2,0,0
"565",3,4,36,0,0.2191445,12.99,15,27,0,0,0,3,2,2,0,0
"572",3,4,39,0,0.28196255,10.16,7.60000000000002,17,0,0,0,3,4,4,0,0
"579",3,4,41,0,0.33546854,7.94,9.69999999999999,17,0,0,0,3,3,3,0,1
"586",3,4,44,0,0.36034849,6.19,1.30000000000001,7,0,0,0,4,3,3,0,1
"593",3,4,47,0,0.37957627,4.84,-3.5,1,0,0,0,3,3,3,0,1
"600",3,2,50,0,0.37204269,3.78,-4.5,-1,0,0,0,3,3,3,0,1
"607",3,2,52,0,0.3657908,2.95,-3.69999999999999,-1,0,0,0,3,3,3,0,2
"614",3,2,55,0,0.36282935,2.31,-3.10000000000002,-1,0,0,0,4,2,2,0,2
"621",3,2,58,0,0.36244849,1.8,-2.69999999999999,-1,0,0,0,3,2,2,0,2
"628",3,2,60,0,0.36410919,1.41,-2.30000000000001,-1,0,0,0,3,2,2,0,2
